39900,1117,35.0,59.0,49.0,24.0,27.0,26.0
39600,1214,52.0,61.0,48.0,31.0,24.0,20.0
40800,1122,39.0,54.0,49.0,28.0,25.0,26.0
41100,1109,27.0,53.0,63.0,18.0,18.0,19.0
41700,450,24.0,31.0,40.0,15.0,14.0,14.0
42600,492,27.0,31.0,39.0,17.0,16.0,15.0
42600,575,38.0,62.0,39.0,23.0,22.0,22.0
40200,1236,35.0,61.0,49.0,23.0,21.0,11.0
39900,255,35.0,64.0,59.0,22.0,13.0,6.0
41100,1289,33.0,59.0,48.0,22.0,22.0,24.0
42000,643,50.0,65.0,42.0,35.0,34.0,33.0
40800,810,46.0,60.0,41.0,33.0,34.0,36.0
40800,649,45.0,64.0,54.0,30.0,31.0,34.0
40800,1280,37.0,52.0,48.0,24.0,25.0,28.0
42600,694,45.0,62.0,58.0,34.0,35.0,39.0
40800,978,34.0,61.0,42.0,23.0,24.0,26.0
42000,35,36.0,58.0,41.0,24.0,24.0,21.0
40200,56,30.0,51.0,58.0,20.0,21.0,22.0
41100,908,35.0,54.0,40.0,24.0,24.0,25.0
40200,317,28.0,54.0,41.0,18.0,20.0,20.0
42600,932,40.0,47.0,41.0,32.0,28.0,30.0
42900,1193,49.0,67.0,48.0,33.0,33.0,31.0
42000,546,25.0,30.0,57.0,15.0,15.0,15.0
40500,321,30.0,61.0,40.0,20.0,23.0,26.0
40800,248,34.0,61.0,43.0,23.0,23.0,26.0
42900,251,38.0,52.0,42.0,24.0,24.0,23.0
42900,693,44.0,60.0,42.0,32.0,33.0,35.0
41700,53,44.0,58.0,42.0,32.0,31.0,31.0
40500,835,34.0,52.0,40.0,25.0,27.0,27.0
42600,301,37.0,51.0,42.0,25.0,23.0,22.0
40800,1204,29.0,61.0,49.0,20.0,20.0,22.0
41100,1186,32.0,59.0,48.0,20.0,21.0,23.0
39600,1171,53.0,67.0,48.0,32.0,25.0,20.0
41700,1058,24.0,35.0,53.0,15.0,15.0,14.0
40800,1043,21.0,30.0,53.0,13.0,13.0,14.0
39600,472,24.0,29.0,40.0,16.0,18.0,16.0
41400,538,25.0,28.0,40.0,15.0,14.0,15.0
42300,156,38.0,64.0,39.0,26.0,26.0,25.0
41100,359,32.0,57.0,40.0,22.0,22.0,25.0
39900,998,29.0,47.0,60.0,18.0,21.0,21.0
41400,773,42.0,55.0,42.0,38.0,35.0,29.0
41100,807,40.0,61.0,41.0,26.0,27.0,29.0
41100,809,44.0,59.0,60.0,34.0,35.0,36.0
42600,1165,39.0,57.0,48.0,24.0,22.0,21.0
39900,923,30.0,54.0,34.0,17.0,20.0,20.0
42300,943,13.0,36.0,28.0,10.0,11.0,11.0
41100,1039,20.0,28.0,83.0,13.0,13.0,15.0
41400,468,22.0,29.0,39.0,13.0,12.0,12.0
41100,488,19.0,34.0,39.0,12.0,13.0,14.0
42300,528,22.0,32.0,39.0,14.0,14.0,14.0
41700,133,26.0,32.0,40.0,16.0,15.0,14.0
42000,163,47.0,69.0,39.0,32.0,33.0,32.0
42900,353,41.0,68.0,39.0,27.0,26.0,25.0
42900,361,46.0,68.0,39.0,33.0,34.0,33.0
40500,377,33.0,60.0,53.0,25.0,26.0,28.0
39900,1091,29.0,52.0,60.0,27.0,31.0,31.0
42000,249,37.0,62.0,62.0,25.0,26.0,26.0
41700,798,45.0,59.0,41.0,32.0,30.0,30.0
42900,813,40.0,55.0,33.0,38.0,37.0,31.0
42900,728,45.0,61.0,41.0,29.0,29.0,29.0
42900,71,41.0,56.0,42.0,23.0,22.0,20.0
40800,100,35.0,45.0,41.0,27.0,28.0,29.0
40200,126,55.0,50.0,40.0,69.0,70.0,61.0
41100,986,47.0,46.0,41.0,53.0,52.0,54.0
40500,293,49.0,53.0,41.0,84.0,91.0,84.0
40500,918,29.0,55.0,56.0,20.0,21.0,22.0
39900,931,42.0,52.0,55.0,39.0,38.0,34.0
41700,1311,39.0,55.0,49.0,26.0,26.0,21.0
40800,1180,36.0,52.0,48.0,24.0,23.0,14.0
42600,1055,28.0,35.0,53.0,16.0,16.0,16.0
41700,983,1.0,15.0,28.0,0.0,0.0,1.0
40800,381,31.0,59.0,53.0,19.0,22.0,23.0
42300,609,34.0,53.0,42.0,24.0,24.0,23.0
40500,1308,32.0,52.0,48.0,22.0,24.0,24.0
42000,644,49.0,59.0,58.0,34.0,34.0,33.0
42600,1278,38.0,66.0,48.0,24.0,23.0,22.0
42600,1152,43.0,64.0,48.0,29.0,27.0,26.0
39600,713,53.0,66.0,58.0,40.0,39.0,33.0
40800,113,27.0,44.0,41.0,17.0,17.0,19.0
42000,837,43.0,55.0,41.0,34.0,32.0,29.0
41700,882,44.0,61.0,40.0,32.0,35.0,37.0
40800,941,35.0,52.0,41.0,23.0,23.0,17.0
42300,583,44.0,69.0,39.0,30.0,30.0,29.0
42600,193,44.0,66.0,40.0,32.0,29.0,28.0
41400,382,42.0,67.0,39.0,29.0,27.0,27.0
41400,1255,38.0,61.0,48.0,28.0,25.0,25.0
42900,1073,39.0,61.0,60.0,35.0,36.0,33.0
42000,209,38.0,57.0,42.0,26.0,28.0,29.0
41400,661,29.0,62.0,59.0,17.0,15.0,18.0
40800,687,27.0,54.0,42.0,18.0,17.0,11.0
40500,733,28.0,46.0,61.0,18.0,20.0,23.0
42000,38,35.0,55.0,42.0,22.0,23.0,23.0
40200,55,34.0,52.0,42.0,27.0,17.0,8.0
40500,93,38.0,50.0,59.0,59.0,63.0,57.0
41400,757,51.0,60.0,41.0,69.0,63.0,60.0
42900,297,39.0,53.0,59.0,26.0,26.0,24.0
40500,1201,27.0,48.0,49.0,20.0,22.0,24.0
41100,143,18.0,26.0,54.0,11.0,11.0,14.0
42900,152,43.0,58.0,57.0,30.0,28.0,27.0
41100,166,43.0,61.0,56.0,51.0,41.0,27.0
40800,171,17.0,39.0,39.0,19.0,14.0,11.0
42600,1235,37.0,57.0,49.0,24.0,23.0,22.0
40200,226,33.0,55.0,42.0,21.0,24.0,25.0
39600,403,46.0,57.0,42.0,32.0,31.0,26.0
40500,1157,32.0,58.0,48.0,24.0,25.0,24.0
40800,34,28.0,55.0,42.0,18.0,18.0,16.0
42300,100,36.0,44.0,41.0,26.0,28.0,28.0
41700,126,50.0,51.0,40.0,49.0,59.0,62.0
42600,986,55.0,48.0,41.0,58.0,47.0,46.0
42000,293,43.0,50.0,41.0,35.0,48.0,69.0
42000,918,35.0,61.0,56.0,23.0,23.0,22.0
41400,931,43.0,50.0,55.0,39.0,36.0,35.0
42300,1180,40.0,54.0,48.0,28.0,29.0,25.0
39600,1184,37.0,48.0,48.0,26.0,28.0,24.0
40200,1016,24.0,33.0,59.0,15.0,17.0,20.0
40500,136,20.0,28.0,39.0,14.0,15.0,20.0
42300,381,35.0,64.0,53.0,22.0,22.0,22.0
42300,239,41.0,59.0,43.0,28.0,28.0,27.0
39600,772,32.0,50.0,49.0,23.0,25.0,23.0
40200,601,32.0,55.0,42.0,22.0,23.0,24.0
41400,660,37.0,60.0,77.0,26.0,24.0,24.0
41700,1273,33.0,57.0,48.0,25.0,23.0,20.0
40200,24,51.0,62.0,41.0,39.0,44.0,45.0
42000,761,28.0,46.0,41.0,20.0,21.0,22.0
40500,1217,31.0,56.0,49.0,22.0,24.0,27.0
41700,1218,39.0,55.0,48.0,27.0,27.0,26.0
39600,1102,28.0,39.0,60.0,19.0,21.0,18.0
40500,1004,18.0,26.0,73.0,12.0,13.0,15.0
42000,335,40.0,68.0,40.0,26.0,26.0,26.0
41100,379,34.0,62.0,40.0,23.0,23.0,25.0
42600,1038,34.0,50.0,60.0,21.0,21.0,20.0
41400,1113,20.0,37.0,40.0,17.0,17.0,14.0
42600,624,42.0,58.0,59.0,27.0,24.0,23.0
42600,650,51.0,62.0,42.0,38.0,37.0,36.0
41400,690,33.0,53.0,47.0,22.0,20.0,16.0
39900,736,39.0,58.0,41.0,26.0,16.0,7.0
41700,1274,36.0,55.0,48.0,25.0,24.0,21.0
41400,875,41.0,51.0,59.0,34.0,32.0,24.0
41700,1187,37.0,61.0,48.0,25.0,24.0,23.0
40200,1012,28.0,55.0,63.0,19.0,20.0,22.0
41100,1284,32.0,58.0,48.0,21.0,21.0,23.0
41400,1040,40.0,58.0,53.0,32.0,31.0,33.0
39600,1067,45.0,69.0,63.0,31.0,31.0,26.0
42000,459,22.0,29.0,40.0,12.0,12.0,12.0
42000,511,25.0,31.0,40.0,15.0,15.0,14.0
40500,973,19.0,24.0,40.0,12.0,15.0,18.0
42600,360,38.0,61.0,58.0,25.0,24.0,24.0
42000,212,35.0,53.0,42.0,23.0,22.0,21.0
40800,218,29.0,52.0,42.0,19.0,18.0,20.0
41400,686,33.0,58.0,42.0,22.0,21.0,21.0
41400,698,38.0,58.0,58.0,25.0,23.0,24.0
42000,752,35.0,56.0,42.0,23.0,23.0,22.0
39600,17,48.0,59.0,42.0,33.0,33.0,30.0
39900,965,41.0,60.0,41.0,29.0,32.0,32.0
41100,300,32.0,50.0,41.0,21.0,20.0,22.0
40800,1014,27.0,52.0,63.0,17.0,18.0,20.0
42900,543,25.0,25.0,40.0,16.0,16.0,16.0
42600,566,36.0,65.0,40.0,24.0,24.0,23.0
39600,372,2.0,16.0,57.0,2.0,2.0,2.0
42000,384,35.0,64.0,40.0,23.0,23.0,22.0
39600,1249,38.0,52.0,48.0,26.0,27.0,25.0
41100,1088,36.0,51.0,59.0,31.0,28.0,24.0
39600,258,37.0,55.0,42.0,21.0,18.0,14.0
42000,788,37.0,56.0,42.0,24.0,24.0,25.0
40500,622,30.0,51.0,41.0,19.0,22.0,23.0
42600,639,43.0,63.0,42.0,29.0,28.0,27.0
42600,640,42.0,61.0,42.0,28.0,28.0,27.0
40500,811,55.0,62.0,41.0,44.0,48.0,49.0
39600,828,42.0,62.0,41.0,29.0,30.0,26.0
39900,30,36.0,58.0,41.0,24.0,28.0,27.0
40200,83,31.0,54.0,42.0,21.0,18.0,10.0
42900,102,35.0,52.0,40.0,23.0,24.0,29.0
41100,851,4.0,23.0,28.0,2.0,2.0,2.0
40200,867,41.0,58.0,40.0,35.0,37.0,34.0
42900,308,35.0,52.0,61.0,24.0,23.0,22.0
41400,344,37.0,62.0,40.0,25.0,24.0,24.0
41400,346,48.0,67.0,40.0,37.0,36.0,33.0
41700,963,40.0,54.0,57.0,31.0,34.0,28.0
42300,685,32.0,57.0,42.0,22.0,22.0,21.0
40500,739,36.0,59.0,42.0,25.0,27.0,29.0
41400,108,30.0,47.0,63.0,15.0,17.0,18.0
41400,111,30.0,47.0,40.0,20.0,18.0,17.0
41400,114,33.0,49.0,41.0,21.0,20.0,21.0
40800,915,35.0,48.0,41.0,29.0,29.0,30.0
40200,1174,40.0,64.0,48.0,29.0,32.0,33.0
41100,1176,35.0,65.0,48.0,23.0,23.0,26.0
42000,490,24.0,30.0,39.0,15.0,15.0,14.0
40800,508,17.0,31.0,40.0,10.0,11.0,13.0
40200,320,29.0,58.0,40.0,21.0,22.0,23.0
40800,165,36.0,64.0,40.0,25.0,25.0,27.0
42600,1112,44.0,62.0,60.0,34.0,33.0,31.0
41400,1086,43.0,59.0,60.0,34.0,32.0,28.0
39900,415,36.0,58.0,42.0,24.0,27.0,25.0
41700,5,41.0,60.0,42.0,28.0,28.0,27.0
42600,95,46.0,49.0,41.0,33.0,32.0,35.0
41100,894,39.0,54.0,40.0,32.0,23.0,11.0
42000,925,31.0,47.0,41.0,19.0,18.0,18.0
39600,953,40.0,55.0,42.0,29.0,29.0,23.0
41700,1118,34.0,60.0,48.0,24.0,23.0,23.0
39600,1092,50.0,60.0,63.0,49.0,48.0,43.0
41700,1007,36.0,55.0,62.0,23.0,24.0,24.0
41400,1103,23.0,31.0,59.0,14.0,14.0,15.0
40500,452,20.0,29.0,40.0,13.0,14.0,16.0
40200,464,24.0,31.0,40.0,16.0,17.0,17.0
42600,469,29.0,29.0,35.0,18.0,17.0,16.0
41700,185,40.0,64.0,39.0,27.0,26.0,27.0
42900,371,38.0,62.0,40.0,25.0,24.0,24.0
41100,772,26.0,53.0,49.0,18.0,19.0,20.0
41700,601,44.0,58.0,42.0,44.0,38.0,30.0
42900,660,40.0,66.0,77.0,29.0,28.0,27.0
40500,730,34.0,51.0,42.0,23.0,26.0,29.0
39600,737,54.0,63.0,42.0,31.0,24.0,19.0
39600,404,49.0,68.0,41.0,34.0,34.0,29.0
41700,24,49.0,65.0,41.0,37.0,36.0,37.0
42000,1217,41.0,58.0,48.0,28.0,26.0,25.0
41100,1102,20.0,31.0,60.0,12.0,12.0,14.0
42000,1004,24.0,30.0,73.0,16.0,15.0,14.0
39600,470,37.0,33.0,57.0,23.0,22.0,18.0
40500,548,24.0,32.0,53.0,17.0,17.0,19.0
40500,348,31.0,65.0,39.0,23.0,24.0,26.0
42600,379,36.0,64.0,40.0,25.0,25.0,25.0
42900,1113,17.0,37.0,40.0,12.0,15.0,16.0
42600,233,38.0,51.0,42.0,26.0,24.0,24.0
39600,254,45.0,64.0,42.0,26.0,21.0,18.0
42300,607,33.0,48.0,43.0,21.0,21.0,21.0
40800,795,34.0,59.0,41.0,23.0,24.0,24.0
42000,654,39.0,60.0,42.0,26.0,26.0,26.0
39900,666,58.0,73.0,42.0,76.0,69.0,61.0
41700,1167,38.0,61.0,48.0,22.0,11.0,4.0
42000,307,32.0,54.0,41.0,19.0,20.0,20.0
39600,1206,45.0,58.0,48.0,32.0,33.0,30.0
42900,1228,39.0,59.0,49.0,27.0,27.0,25.0
42000,510,27.0,36.0,39.0,18.0,17.0,15.0
41100,532,17.0,29.0,40.0,10.0,11.0,12.0
41400,585,37.0,65.0,53.0,27.0,24.0,24.0
41400,355,35.0,60.0,56.0,21.0,19.0,19.0
39600,367,53.0,73.0,40.0,38.0,38.0,34.0
40200,1289,35.0,61.0,48.0,24.0,26.0,27.0
41100,643,42.0,52.0,42.0,29.0,30.0,32.0
39900,810,53.0,65.0,41.0,42.0,43.0,40.0
39900,649,54.0,64.0,54.0,40.0,42.0,39.0
39900,1280,41.0,59.0,48.0,29.0,32.0,31.0
41700,694,44.0,64.0,58.0,40.0,39.0,46.0
39900,978,39.0,62.0,42.0,28.0,30.0,30.0
41100,35,28.0,53.0,41.0,19.0,19.0,16.0
42900,81,48.0,56.0,42.0,44.0,47.0,42.0
40200,908,38.0,54.0,40.0,25.0,28.0,27.0
41700,932,39.0,47.0,41.0,34.0,34.0,33.0
42600,948,37.0,59.0,41.0,25.0,24.0,23.0
42000,1193,45.0,70.0,48.0,31.0,30.0,28.0
41100,546,18.0,30.0,57.0,12.0,13.0,16.0
39600,321,46.0,69.0,40.0,33.0,33.0,30.0
41700,232,40.0,56.0,43.0,27.0,26.0,26.0
39900,238,34.0,52.0,42.0,23.0,26.0,26.0
41400,1266,41.0,53.0,48.0,29.0,26.0,23.0
41100,958,39.0,57.0,42.0,31.0,29.0,30.0
42900,17,40.0,58.0,42.0,25.0,25.0,25.0
42300,854,37.0,57.0,78.0,25.0,25.0,24.0
42300,1059,35.0,57.0,62.0,24.0,23.0,23.0
41400,150,24.0,28.0,53.0,14.0,13.0,15.0
41100,350,35.0,64.0,40.0,26.0,25.0,26.0
39900,168,39.0,68.0,40.0,26.0,30.0,29.0
42900,372,2.0,16.0,57.0,1.0,1.0,1.0
39600,391,44.0,64.0,40.0,35.0,22.0,10.0
39600,1248,44.0,64.0,48.0,30.0,30.0,27.0
42900,1249,47.0,55.0,48.0,35.0,35.0,34.0
41700,1142,38.0,61.0,49.0,26.0,25.0,22.0
42600,248,40.0,61.0,43.0,26.0,26.0,26.0
41100,972,40.0,58.0,42.0,28.0,29.0,31.0
40200,399,35.0,59.0,42.0,24.0,21.0,12.0
42300,835,39.0,50.0,40.0,26.0,26.0,26.0
42600,1204,42.0,60.0,49.0,27.0,25.0,24.0
39600,1233,48.0,70.0,48.0,35.0,34.0,25.0
42900,1186,38.0,64.0,48.0,27.0,28.0,26.0
41400,1171,44.0,61.0,48.0,28.0,26.0,22.0
42600,1043,29.0,35.0,53.0,18.0,16.0,15.0
39600,1098,51.0,66.0,63.0,38.0,37.0,33.0
40200,445,21.0,29.0,40.0,13.0,14.0,16.0
41400,472,22.0,33.0,40.0,14.0,13.0,13.0
42900,359,41.0,60.0,40.0,28.0,27.0,26.0
39600,362,46.0,68.0,39.0,32.0,32.0,28.0
41700,998,30.0,46.0,60.0,19.0,18.0,18.0
42900,262,35.0,53.0,42.0,24.0,23.0,22.0
42900,621,40.0,60.0,42.0,27.0,26.0,23.0
42900,683,39.0,60.0,42.0,29.0,29.0,27.0
39600,3,45.0,57.0,41.0,32.0,32.0,29.0
42600,70,37.0,58.0,61.0,25.0,24.0,24.0
42000,836,40.0,49.0,42.0,30.0,30.0,27.0
41100,878,47.0,61.0,40.0,42.0,45.0,49.0
40800,1172,33.0,62.0,49.0,21.0,23.0,27.0
41700,1042,44.0,61.0,54.0,28.0,16.0,10.0
39600,1083,31.0,35.0,59.0,20.0,21.0,18.0
41700,461,24.0,29.0,57.0,15.0,14.0,14.0
40500,512,19.0,28.0,40.0,12.0,14.0,15.0
39600,562,36.0,63.0,40.0,25.0,27.0,24.0
40500,352,28.0,60.0,40.0,20.0,21.0,24.0
41100,183,31.0,60.0,71.0,20.0,21.0,23.0
42300,242,39.0,48.0,43.0,29.0,31.0,30.0
42300,246,34.0,52.0,42.0,28.0,27.0,26.0
42000,766,40.0,56.0,42.0,26.0,28.0,29.0
40200,976,34.0,56.0,42.0,23.0,15.0,7.0
41400,6,39.0,61.0,41.0,26.0,26.0,26.0
41400,7,47.0,58.0,41.0,32.0,31.0,32.0
42300,29,35.0,56.0,41.0,24.0,23.0,22.0
42000,69,32.0,55.0,56.0,22.0,22.0,21.0
41400,88,47.0,54.0,40.0,50.0,43.0,49.0
42000,760,39.0,39.0,41.0,40.0,64.0,82.0
39900,950,36.0,58.0,41.0,24.0,27.0,24.0
39600,1109,35.0,54.0,63.0,24.0,26.0,22.0
40200,450,22.0,31.0,40.0,13.0,15.0,16.0
41100,492,17.0,29.0,39.0,11.0,11.0,13.0
41100,575,29.0,57.0,39.0,18.0,18.0,21.0
40500,221,29.0,51.0,42.0,18.0,21.0,24.0
40200,271,36.0,56.0,42.0,27.0,17.0,8.0
41400,874,44.0,54.0,40.0,36.0,34.0,35.0
40200,881,45.0,61.0,40.0,40.0,43.0,41.0
41400,289,58.0,57.0,56.0,64.0,63.0,61.0
41400,1230,39.0,58.0,48.0,25.0,23.0,24.0
42000,1127,41.0,64.0,49.0,27.0,27.0,26.0
42300,1047,28.0,45.0,62.0,20.0,20.0,19.0
42900,1057,26.0,35.0,53.0,16.0,16.0,15.0
42000,455,25.0,31.0,40.0,15.0,14.0,14.0
40800,496,22.0,32.0,40.0,14.0,14.0,16.0
39600,507,26.0,36.0,40.0,17.0,19.0,17.0
40800,147,23.0,32.0,40.0,15.0,15.0,13.0
40200,157,38.0,66.0,40.0,26.0,25.0,18.0
39900,1253,37.0,65.0,48.0,32.0,35.0,31.0
41400,772,30.0,54.0,49.0,19.0,19.0,20.0
42000,601,45.0,61.0,42.0,37.0,38.0,32.0
40800,730,35.0,53.0,42.0,23.0,24.0,27.0
39900,737,44.0,59.0,42.0,29.0,17.0,8.0
39900,404,40.0,66.0,41.0,26.0,30.0,28.0
42000,24,50.0,66.0,41.0,36.0,36.0,37.0
39600,1209,44.0,59.0,49.0,32.0,33.0,30.0
42300,1217,38.0,58.0,48.0,25.0,26.0,25.0
41400,1102,25.0,32.0,60.0,15.0,13.0,14.0
42300,1004,23.0,31.0,73.0,15.0,15.0,15.0
39900,470,26.0,28.0,57.0,17.0,19.0,18.0
39600,498,28.0,33.0,40.0,20.0,22.0,19.0
40800,548,26.0,34.0,53.0,17.0,17.0,18.0
40800,348,33.0,65.0,39.0,22.0,23.0,25.0
42900,379,38.0,64.0,40.0,25.0,25.0,25.0
41400,597,46.0,56.0,42.0,32.0,29.0,30.0
42900,687,36.0,59.0,42.0,24.0,24.0,21.0
42600,733,41.0,52.0,61.0,26.0,24.0,23.0
39600,738,49.0,64.0,62.0,34.0,32.0,28.0
42300,55,41.0,53.0,42.0,26.0,25.0,22.0
42600,93,53.0,55.0,59.0,43.0,46.0,57.0
42600,1201,41.0,54.0,48.0,27.0,25.0,24.0
39900,1185,36.0,64.0,48.0,24.0,27.0,27.0
41400,1064,33.0,56.0,62.0,21.0,20.0,20.0
40200,142,24.0,34.0,54.0,15.0,16.0,20.0
39900,145,27.0,34.0,39.0,18.0,18.0,10.0
42900,171,15.0,41.0,39.0,15.0,19.0,19.0
39900,174,43.0,71.0,40.0,30.0,33.0,32.0
40200,1139,42.0,65.0,49.0,30.0,33.0,34.0
39900,1289,37.0,67.0,48.0,26.0,28.0,28.0
40800,643,44.0,58.0,42.0,28.0,30.0,33.0
39600,810,57.0,64.0,41.0,46.0,44.0,39.0
39600,649,59.0,66.0,54.0,46.0,43.0,38.0
39600,1280,51.0,58.0,48.0,38.0,37.0,32.0
41400,694,43.0,61.0,58.0,37.0,36.0,48.0
39600,978,49.0,65.0,42.0,33.0,33.0,30.0
40800,35,30.0,56.0,41.0,21.0,20.0,15.0
42600,81,52.0,52.0,42.0,57.0,44.0,39.0
39900,908,41.0,54.0,40.0,29.0,32.0,28.0
41400,932,41.0,48.0,41.0,32.0,31.0,32.0
42300,948,33.0,55.0,41.0,25.0,24.0,23.0
41700,1193,46.0,67.0,48.0,30.0,29.0,27.0
42900,1006,34.0,61.0,52.0,28.0,26.0,23.0
40800,546,20.0,30.0,57.0,16.0,15.0,17.0
42600,209,46.0,60.0,42.0,30.0,28.0,28.0
39900,597,45.0,56.0,42.0,32.0,34.0,34.0
42000,661,28.0,63.0,59.0,26.0,26.0,23.0
41400,687,30.0,53.0,42.0,21.0,19.0,15.0
41100,733,29.0,43.0,61.0,19.0,19.0,21.0
42600,38,35.0,53.0,42.0,23.0,24.0,23.0
40800,55,31.0,56.0,42.0,23.0,23.0,15.0
41100,93,39.0,48.0,59.0,60.0,59.0,57.0
42000,757,42.0,56.0,41.0,39.0,55.0,59.0
41100,1201,28.0,50.0,48.0,19.0,20.0,22.0
39900,1064,33.0,59.0,62.0,20.0,23.0,24.0
41700,143,26.0,27.0,54.0,16.0,15.0,15.0
41700,166,47.0,61.0,56.0,44.0,46.0,36.0
41400,171,18.0,41.0,39.0,20.0,22.0,17.0
42300,212,32.0,50.0,42.0,22.0,22.0,22.0
41100,218,28.0,52.0,42.0,18.0,18.0,20.0
41700,686,31.0,57.0,42.0,21.0,21.0,21.0
41700,698,35.0,55.0,58.0,24.0,24.0,24.0
42300,752,32.0,54.0,42.0,21.0,22.0,22.0
39900,17,39.0,57.0,42.0,26.0,29.0,29.0
40200,965,40.0,57.0,41.0,31.0,31.0,32.0
41400,300,36.0,49.0,41.0,24.0,22.0,22.0
41100,1014,27.0,53.0,63.0,17.0,17.0,19.0
42900,566,37.0,63.0,40.0,24.0,24.0,23.0
39900,372,2.0,16.0,57.0,2.0,2.0,2.0
42300,384,34.0,65.0,40.0,23.0,23.0,22.0
39900,1249,33.0,54.0,48.0,22.0,24.0,24.0
41400,1088,39.0,55.0,59.0,30.0,30.0,26.0
41400,274,45.0,63.0,58.0,42.0,41.0,35.0
42000,613,45.0,64.0,42.0,36.0,36.0,35.0
42300,663,38.0,63.0,43.0,28.0,27.0,27.0
42900,65,49.0,54.0,42.0,45.0,45.0,47.0
40800,66,21.0,30.0,57.0,13.0,13.0,14.0
41700,849,43.0,55.0,41.0,29.0,28.0,26.0
40500,1056,19.0,32.0,60.0,12.0,14.0,16.0
41400,432,24.0,32.0,40.0,16.0,15.0,15.0
41100,453,18.0,25.0,40.0,11.0,12.0,14.0
42600,345,41.0,65.0,40.0,25.0,26.0,26.0
40500,387,27.0,58.0,40.0,19.0,21.0,23.0
40500,1143,29.0,56.0,49.0,19.0,21.0,24.0
40800,1037,32.0,51.0,59.0,22.0,18.0,18.0
40500,1000,24.0,41.0,59.0,16.0,17.0,19.0
40800,255,30.0,62.0,59.0,20.0,20.0,15.0
42000,1289,39.0,63.0,48.0,27.0,27.0,26.0
42900,643,50.0,59.0,42.0,36.0,35.0,34.0
41700,810,52.0,64.0,41.0,36.0,34.0,34.0
41700,649,51.0,63.0,54.0,39.0,37.0,35.0
41700,1280,39.0,52.0,48.0,26.0,26.0,26.0
41700,978,40.0,62.0,42.0,29.0,28.0,27.0
42900,35,37.0,59.0,41.0,24.0,24.0,23.0
40200,41,40.0,52.0,42.0,30.0,33.0,31.0
41100,56,28.0,50.0,58.0,18.0,18.0,20.0
42000,908,39.0,55.0,40.0,26.0,27.0,27.0
41100,317,27.0,60.0,41.0,22.0,21.0,20.0
42900,546,26.0,29.0,57.0,15.0,15.0,15.0
41400,321,39.0,64.0,40.0,26.0,23.0,24.0
41100,207,31.0,57.0,60.0,20.0,20.0,21.0
40200,224,29.0,55.0,60.0,19.0,21.0,22.0
40200,596,40.0,54.0,42.0,26.0,29.0,30.0
39600,603,37.0,50.0,42.0,26.0,19.0,8.0
41100,1297,29.0,60.0,48.0,22.0,21.0,22.0
41100,796,33.0,56.0,59.0,23.0,22.0,23.0
41100,808,37.0,61.0,42.0,25.0,26.0,28.0
40200,40,39.0,57.0,41.0,26.0,29.0,26.0
39900,59,41.0,52.0,42.0,58.0,51.0,45.0
41400,122,38.0,52.0,41.0,25.0,23.0,22.0
42000,911,45.0,55.0,41.0,30.0,30.0,30.0
40200,560,35.0,60.0,39.0,21.0,10.0,4.0
41100,330,33.0,61.0,40.0,22.0,23.0,25.0
42000,191,45.0,68.0,40.0,31.0,30.0,29.0
41700,616,49.0,64.0,41.0,40.0,40.0,36.0
42600,815,45.0,64.0,65.0,34.0,36.0,37.0
40800,726,41.0,63.0,41.0,28.0,28.0,30.0
40800,86,50.0,52.0,42.0,119.0,118.0,119.0
42600,302,38.0,49.0,41.0,23.0,23.0,23.0
40200,1229,37.0,65.0,49.0,24.0,26.0,28.0
40800,1173,37.0,61.0,48.0,23.0,23.0,26.0
40200,431,22.0,35.0,39.0,14.0,16.0,17.0
42900,467,30.0,34.0,40.0,18.0,17.0,16.0
41400,487,23.0,24.0,57.0,14.0,13.0,14.0
42600,495,27.0,32.0,40.0,17.0,17.0,16.0
42000,581,49.0,68.0,40.0,43.0,43.0,39.0
41700,194,45.0,65.0,54.0,36.0,34.0,27.0
41700,1135,36.0,59.0,49.0,26.0,25.0,24.0
41100,241,33.0,52.0,42.0,23.0,23.0,25.0
42900,790,40.0,63.0,42.0,28.0,28.0,27.0
42600,803,42.0,56.0,42.0,28.0,27.0,27.0
39600,812,48.0,57.0,42.0,34.0,34.0,30.0
39600,37,22.0,73.0,58.0,34.0,21.0,17.0
42000,891,43.0,48.0,41.0,40.0,44.0,56.0
40800,895,47.0,60.0,62.0,40.0,43.0,47.0
42600,1212,39.0,59.0,48.0,27.0,27.0,25.0
41400,1313,39.0,53.0,49.0,27.0,25.0,25.0
41400,421,24.0,31.0,40.0,14.0,13.0,13.0
40200,1095,21.0,32.0,59.0,14.0,15.0,17.0
41100,549,20.0,29.0,40.0,12.0,12.0,15.0
42300,554,33.0,57.0,57.0,22.0,23.0,23.0
41400,180,41.0,63.0,39.0,27.0,27.0,24.0
42600,623,40.0,58.0,62.0,26.0,24.0,24.0
39900,827,43.0,65.0,42.0,30.0,18.0,8.0
39600,1275,45.0,61.0,48.0,32.0,22.0,10.0
41400,79,35.0,55.0,42.0,23.0,21.0,17.0
42300,89,37.0,46.0,41.0,30.0,29.0,32.0
41700,104,38.0,53.0,77.0,25.0,24.0,24.0
40200,280,32.0,51.0,41.0,22.0,27.0,28.0
42000,886,43.0,56.0,41.0,36.0,34.0,37.0
42000,763,11.0,28.0,28.0,7.0,6.0,6.0
